date,open,high,low,close,volume,bodysize,shadowsize,ema_3,rsi_3,Min_3,Max_3,volume_3,percentChange_3,RelativeSize_ema_3,Diff_3,ema_8,rsi_8,Min_8,Max_8,volume_8,percentChange_8,RelativeSize_ema_8,Diff_8,ema_21,rsi_21,Min_21,Max_21,volume_21,percentChange_21,RelativeSize_ema_21,Diff_21,ema_55,rsi_55,Min_55,Max_55,volume_55,percentChange_55,RelativeSize_ema_55,Diff_55,ema_144,rsi_144,Min_144,Max_144,volume_144,percentChange_144,RelativeSize_ema_144,Diff_144,ema_377,rsi_377,Min_377,Max_377,volume_377,percentChange_377,RelativeSize_ema_377,Diff_377,ATR(14),WeekDay,Day,result
2020-05-23,9169.9,9316.0,9072.5,9178.6,3223.80644681,8.700000000000728,243.5,9321.257194479673,33.81442609145604,8800.0,9564.0,7340.940081203325,-0.03485767762694403,0.9846954985252249,-331.5,9068.510295852038,47.55554739918291,8800.0,9948.3,7414.226540743752,-0.01433618625229538,1.0121397782608592,-133.5,8407.257664162255,55.23263206373535,7995.6,10080.2,10054.70440128715,0.02176308846611974,1.091747198272007,195.5,8214.512429736049,53.69278448623565,5851.0,10080.2,9210.731005719084,0.5623148936170212,1.1173639432054434,3303.6000000000004,8432.62106716701,52.225107077810144,3913.1,10516.6,8293.13331363625,0.28044306181381917,1.088463471427349,2010.3000000000002,8590.096031539877,51.93852775948569,3913.1,13875.7,6902.256486849524,0.3157962641742049,1.0685095913129887,2202.9000000000005,537.3576565260856,5,23,0
2020-05-24,9175.4,9300.0,8645.0,8715.1,6806.68899898,-460.2999999999993,655.0,9196.207284087563,13.514850870983594,8645.0,9316.0,5326.241303423325,-0.03778167886677031,0.9476841626960677,-342.1999999999989,9039.178670206478,36.866852983412926,8645.0,9948.3,7651.9170055187515,-0.07147879821010006,0.964147332182441,-670.8999999999996,8417.25278382148,50.48472442694187,7995.6,10080.2,9979.802935852866,-0.021380046038964595,1.035385323908889,-190.39999999999964,8220.828504158835,51.86876203693374,6157.4,10080.2,9134.051688107083,0.3610538480759622,1.0601242922889242,2311.9000000000005,8434.223954311114,51.54317202453445,3913.1,10516.6,8327.710078256041,0.2147496654772525,1.0333019430371324,1540.7000000000007,8590.545463255963,51.68554445652163,3913.1,13875.7,6889.764833538276,0.11497620387902363,1.0144990253851505,898.7000000000007,545.7606810599367,6,24,1
2020-05-25,8712.8,8975.0,8644.0,8898.1,6019.25989883,185.3000000000011,331.0,9134.707908179991,36.19832691277685,8644.0,9316.0,5349.9184482066585,-0.029545206674664537,0.9740979229376221,-270.89999999999964,9027.46971098928,42.6801415729701,8644.0,9948.3,7529.543288128752,-0.0801095833764085,0.9856693276044121,-774.8999999999996,8432.865077810868,52.18856498273533,7995.6,10080.2,9874.011772963342,0.0013278867470152278,1.0551692595454054,11.800000000001091,8229.373055659215,52.51742454984486,6157.4,10080.2,9131.249397214538,0.3855436695162018,1.0812609830442566,2476.0,8436.85385962734,51.79343561026209,3913.1,10516.6,8341.334580708888,0.28172219581406743,1.0546703958663846,1955.8000000000002,8591.649285249436,51.77852617314411,3913.1,13875.7,6880.064684393078,0.11313909703891811,1.0356684385705426,904.4000000000005,530.4206324127983,0,25,1
2020-05-26,8898.0,9012.0,8686.6,8841.7,5236.66556594,-56.29999999999927,325.39999999999964,9074.260530839962,32.2838586287628,8644.0,9300.0,6020.871487916658,-0.036704944109123394,0.9743714068987136,-336.89999999999964,9012.051576082133,41.33938953667176,8644.0,9900.0,7180.958029578751,-0.09085580907529833,0.9810973589482951,-883.5999999999985,8446.139253581428,51.613822776788616,7995.6,10080.2,9769.972761537627,-0.020570706958814133,1.0468333204725273,-185.6999999999989,8237.09754279643,52.296187052360885,6478.6,10080.2,9021.029632989084,0.3270047576880939,1.073399939003067,2178.800000000001,8439.147110676347,51.710550539662236,3913.1,10516.6,8321.308012384028,0.20544527458144746,1.0477006602734042,1506.9000000000005,8592.545154707084,51.74775149826746,3913.1,13875.7,6879.3055092839,0.07786175789345373,1.0289966291485158,638.7000000000007,515.7763015261698,1,26,1
2020-05-27,8840.7,9226.0,8810.6,9213.9,6834.04990446,373.1999999999989,415.39999999999964,9103.068079879538,67.2942481189661,8644.0,9226.0,6029.991789743325,0.05723399616757119,1.012175226983684,498.7999999999993,9028.804179152825,52.575470430932405,8644.0,9841.4,6980.978951466251,-0.057815999100140014,1.0205005909059977,-565.3999999999996,8471.067139441227,55.04440658752968,7995.6,10080.2,9554.355464923818,0.005214867828192915,1.0876905882495191,47.79999999999927,8249.41875237677,53.609742161516195,6478.6,10080.2,8811.749537886175,0.35422851935683,1.1169150550571032,2410.0999999999995,8443.531916493757,52.2186905112586,3913.1,10516.6,8348.541878869517,0.2535577263203723,1.0912376587339465,1863.6999999999998,8594.767434648333,51.9367713855903,3913.1,13875.7,6877.438264394962,0.16917278921923184,1.0720359881822676,1333.1999999999998,508.606565702872,2,27,1
2020-05-28,9208.0,9625.0,9109.4,9577.9,8108.3575897,369.89999999999964,515.6000000000004,9201.02565524635,81.40069669274824,8686.6,9625.0,6726.357686699991,0.07639833222822845,1.0409600362910365,679.7999999999993,9074.376912176353,60.93803251511088,8644.0,9625.0,6878.480275190001,0.00712926257347446,1.0554884476032729,67.79999999999927,8507.004117451377,58.095278630735734,7995.6,10048.2,9073.478171943818,-0.04230576942305775,1.1258840207155623,-423.10000000000036,8266.17446285977,54.84815279256213,6478.6,10080.2,8756.632426520539,0.42134864808713957,1.1586859245511767,2839.2999999999993,8449.946505576945,52.70876626707667,3913.1,10516.6,8384.682601756322,0.30366549156787226,1.1334864657046773,2231.0,8598.277508972084,52.12068606018278,3913.1,13875.7,6872.262747597667,0.3030979170351422,1.1139324114633082,2227.7999999999993,509.10609672409544,3,28,0
2020-05-29,9578.0,9608.6,9312.0,9425.0,6002.56934043,-153.0,296.60000000000036,9247.231444762085,64.00616566321128,8810.6,9625.0,6981.658944863324,0.06597147607360565,1.019223975986738,583.2999999999993,9103.477210824809,56.18213375070995,8644.0,9625.0,6022.453276203751,0.040597087432237,1.035318678976081,367.7000000000007,8536.809878130942,56.406907379093965,7995.6,9948.3,8893.434360427627,-0.0391966970793618,1.1040423922458866,-384.5,8280.789057988051,54.22879321671519,6478.6,10080.2,8753.763458525811,0.37126811383344016,1.1381765595040956,2551.8,8455.455509365263,52.48107809268605,3913.1,10516.6,8384.741590616253,0.21498459515553092,1.1146649627049505,1667.6999999999998,8601.224045501744,52.03682239904455,3913.1,13875.7,6880.630508808808,0.2973158981417756,1.095774270050444,2160.0,493.9270898152315,4,29,0
2020-05-30,9424.9,9745.0,9330.0,9698.6,5071.76497567,273.7000000000007,415.0,9340.348540294985,77.12596610699407,9109.4,9745.0,6394.230635266657,0.05260530285763898,1.0383552560334866,484.7000000000007,9152.869996123109,62.213089152033604,8644.0,9745.0,5912.8953401025,0.05775984294906755,1.0596239216888306,529.6000000000004,8574.531219219016,58.6640201264745,7995.6,9948.3,8753.800194829055,0.016656708282231092,1.1310939049660802,158.89999999999964,8298.668289785626,55.15179690249495,6478.6,10080.2,8776.11857366563,0.4305985780452548,1.168693537484499,2919.2000000000007,8462.473262941941,52.84809991267893,3913.1,10516.6,8347.804151560349,0.1885539215686276,1.1460715678088091,1538.6000000000004,8605.128479100578,52.17488683201327,3913.1,13875.7,6875.127940895916,0.18349217196060974,1.1270720737703284,1503.7000000000007,488.289440542715,5,30,0
2020-05-31,9699.9,9700.0,9380.0,9447.4,3643.43597021,-252.5,320.0,9362.433200124764,51.34923288024311,9312.0,9745.0,4905.923428769991,-0.013625116152810146,1.0090752903715354,-130.5,9177.314795599803,54.36206480036703,8644.0,9745.0,5965.3490305275,0.029285511951713694,1.0294296545793213,268.7999999999993,8602.871775794907,55.87503485102384,8190.0,9948.3,7914.456317568103,0.0838524637182354,1.098168175257623,730.8999999999996,8313.153053747445,54.13102249129241,6478.6,10080.2,8623.234235826176,0.28649826377068144,1.1364400413320015,2103.8999999999996,8468.028650803852,52.47339064910408,3913.1,10516.6,8287.943091940973,0.17456765258040852,1.1156551766157734,1404.0999999999995,8608.120109289466,52.03699354941009,3913.1,13875.7,6868.591861357111,0.18018738288569636,1.0974986268842628,1442.3999999999996,476.2687662182353,6,31,0
2020-06-01,9447.9,10370.0,9414.6,10206.2,9866.95115835,758.3000000000011,955.3999999999996,9536.501847131105,80.65075629968489,9330.0,10370.0,6194.050701409992,0.08288594164456242,1.070224717994509,781.2000000000007,9262.708107571554,68.21110384522004,8644.0,10370.0,6347.881800448749,0.17109384860758925,1.1018591843196714,1491.1000000000004,8654.929097744573,61.656791838783725,8531.8,10370.0,7513.271720879532,0.19081065944835984,1.1792355413587017,1635.4000000000015,8337.021104587935,56.602256506754046,6478.6,10370.0,8603.37441884472,0.416308179068025,1.2242022506556256,3000.000000000001,8477.82443171386,53.47677880714109,3913.1,10516.6,8313.910534724724,0.3054745459196726,1.203870177096453,2388.2000000000007,8613.786546968087,52.41787221414605,3913.1,13875.7,6885.12836550162,0.28349199562368765,1.1848679955498105,2254.300000000001,510.4924257740757,0,1,0
2020-06-02,10210.1,10235.0,9300.0,9525.4,14963.95762982,-684.7000000000007,935.0,9534.211541907354,44.5447011415138,9300.0,10370.0,9491.448252793325,-0.017858247582125286,0.9990757975246696,-173.20000000000073,9284.510472526028,52.02364715123394,8686.6,10370.0,7465.969016822499,0.070498196244142,1.0259453126997693,627.2999999999993,8683.19179550332,54.88212557530558,8644.0,10370.0,7875.64573125477,0.0795244625270577,1.0969929289058,701.6999999999989,8352.003240316462,53.946319392008796,6478.6,10370.0,8738.834126965812,0.29280673181324635,1.140492852543371,2157.3999999999996,8483.723316386846,52.47583391513972,3913.1,10516.6,8362.048191009446,0.1627827488128517,1.1227853201672773,1333.5,8617.013412226615,52.04606834429409,3913.1,13875.7,6912.895740759338,0.25005249343832014,1.1054177989887404,1905.3999999999996,540.8143953616417,1,2,0
2020-06-03,9516.0,9690.0,9310.9,9664.1,4383.39531009,148.10000000000036,379.10000000000036,9561.007462492604,51.21852442833564,9300.0,10370.0,9738.101366086657,0.022937527785422462,1.0107826019289101,216.70000000000073,9316.014868548218,54.535777506102896,8810.6,10370.0,7359.3102348412485,0.09301378694142515,1.0373641665844644,822.3999999999996,8715.040201080663,55.91825025860541,8644.0,10370.0,7633.3259423252475,0.0372433482521386,1.1088990729843855,347.0,8368.54372951298,54.39040439604418,6478.6,10370.0,8688.123730836902,0.3249201409358249,1.1548126307708757,2370.0,8490.36449669927,52.65762740043735,3913.1,10516.6,8359.108035554586,0.20406917345692865,1.1382432407651089,1637.9000000000005,8620.713515115822,52.115449312155334,3913.1,13875.7,6912.0909371013795,0.22657985251748358,1.1210324972584547,1785.2000000000007,529.2633671215244,2,3,0
2020-06-04,9670.0,9884.7,9465.0,9791.4,6818.32814269,121.39999999999964,419.7000000000007,9608.537321797568,58.15198043899035,9300.0,10235.0,8721.893694199993,-0.040641962728537706,1.0190312710538778,-414.8000000000011,9355.46991237933,56.90282842142067,9109.4,10370.0,7357.345014619999,0.06267704229479376,1.0465962791504293,577.5,8749.987753912883,56.872708247057844,8644.0,10370.0,7340.578685592867,0.00029626602645960176,1.119018708982925,2.899999999999636,8386.478989113075,54.79786124260412,6478.6,10370.0,8613.10697317872,0.42445226803223823,1.1675221523491237,2917.5999999999995,8497.678513051374,52.82441337135891,3913.1,10516.6,8390.276511912572,0.19738789086862396,1.1522441081951535,1614.0999999999995,8624.84337688662,52.179119942007944,3913.1,13875.7,6917.981474784192,0.22392499999999993,1.135255397940279,1791.3999999999996,521.4374123271299,3,4,0
2020-06-05,9792.1,9855.0,9537.9,9617.7,5121.00668816,-174.39999999999964,317.10000000000036,9610.42757749131,45.047303830134254,9310.9,9884.7,5440.910046979992,0.009689881789741284,1.0007567220552938,92.30000000000109,9377.23394940193,52.629826105984364,9300.0,10370.0,6983.9261519275,0.004155399409056404,1.0256436015029151,39.80000000000109,8778.160877599565,55.16153092019252,8644.0,10370.0,7056.6782618704865,0.03281751699401858,1.095639523370186,305.60000000000036,8401.997400230044,54.125859271970285,6478.6,10370.0,8628.086904750902,0.39597364143056213,1.1446920942556673,2728.1000000000004,8503.969767837618,52.569938538942665,3913.1,10516.6,8406.98566772257,0.186784304047384,1.1309659209249026,1513.7000000000007,8628.339991359077,52.08437062891828,3913.1,13875.7,6927.7211657623075,0.19230149383251738,1.1146640036938422,1551.2000000000007,506.8418828751921,4,5,0
2020-06-06,9617.6,9731.2,9527.4,9672.0,2681.15313308,54.399999999999636,203.8000000000011,9623.129935868737,50.29920346027139,9465.0,9884.7,4873.495987976658,0.0008174584286171349,1.0050783959540135,7.899999999999636,9401.698339802097,53.86747777510018,9300.0,10370.0,6568.74912600875,0.026206896551724146,1.0287503013209414,247.0,8807.182294325065,55.600024409245385,8644.0,10370.0,6950.77292150382,0.030470914127423754,1.0981945958166648,286.0,8418.003329411655,54.3042824949356,6478.6,10370.0,8542.043894693446,0.40098787606645714,1.1489660459276616,2768.3,8510.525348139598,52.641756357180306,3913.1,10516.6,8317.706582795628,0.09715841415688287,1.1364750828354329,856.5,8632.009341369321,52.11162667919601,3913.1,13875.7,6922.133407393792,0.10710483843274621,1.1204807151501184,935.7000000000007,485.1960340983927,5,6,0
2020-06-07,9668.7,9812.4,9386.6,9757.7,4869.61667609,89.0,425.7999999999993,9650.891669317303,59.46946978814047,9386.6,9855.0,4223.925499109992,-0.0034417958616743682,1.0110671981763373,-33.69999999999891,9431.245038210947,55.943702635843295,9300.0,10370.0,6543.48058856125,0.00609366300290759,1.0346141957362376,59.100000000000364,8838.04396529334,56.30810637292323,8644.0,10370.0,6849.409447129533,0.008756332058306615,1.1040565127666386,84.70000000000073,8434.886275968373,54.58820643583326,6478.6,10370.0,8444.952631393628,0.42207356884691616,1.1568265037313454,2896.1000000000004,8517.5194581171,52.75545039226106,3913.1,10516.6,8295.74713617417,0.1075332281534116,1.1456034879616297,947.4000000000015,8635.960464939662,52.15469515955908,3913.1,13875.7,6923.628559593553,0.11126675549785325,1.1298916941102712,977.0,480.9534602342218,6,7,0
2020-06-08,9755.7,9800.0,9626.8,9780.9,3571.19983983,25.19999999999891,173.20000000000073,9677.71231955483,62.29449170535237,9386.6,9812.4,3707.3232163333264,0.01696871393368471,1.0106624041961516,163.1999999999989,9460.264986312863,56.54872141881246,9300.0,10370.0,6534.451072263751,0.03530071765776821,1.0338928152806537,333.5,8868.656873354626,56.50527321018466,8644.0,10370.0,6637.307171200485,0.005717047289029775,1.1028614749304548,55.600000000000364,8451.847499477262,54.66587188776738,6478.6,10370.0,8402.6535257889,0.4227798385337116,1.1572499386205133,2906.3999999999996,8524.598744174617,52.786349311755856,3913.1,10516.6,8286.09703976403,0.12194590378306458,1.1473736528283975,1063.1000000000004,8639.972438937166,52.16637194912495,3913.1,13875.7,6923.048147980769,0.12164998107819858,1.1320522222873182,1060.7999999999993,458.97107021749173,0,8,0
2020-06-09,9782.0,9900.4,9560.3,9778.0,5905.61392668,-4.0,340.10000000000036,9698.401615280944,61.49087038746107,9386.6,9900.4,4782.14348086666,0.010959470636890067,1.008207371469711,106.0,9486.635707781204,56.43799928863634,9300.0,10235.0,6039.283918305001,-0.041954890164801806,1.030713131735396,-428.2000000000007,8898.181673584762,56.47182567319626,8644.0,10370.0,6516.913428215723,-0.00013293385007095981,1.0988761927649866,-1.2999999999992724,8468.557155454064,54.65397153357043,6478.6,10370.0,8394.095731239264,0.4770838998157043,1.1546240782826396,3158.2,8531.616487169324,52.78200407021082,3913.1,10516.6,8270.5200087516,0.09846655058136267,1.1460899601740315,876.5,8643.953555441361,52.1647763455686,3913.1,13875.7,6930.896222727293,0.12868224212762014,1.1311953421874597,1114.7999999999993,450.4802794876709,1,9,0
2020-06-10,9778.0,10000.0,9680.0,9892.4,5841.62377546,114.39999999999964,320.0,9738.42338000842,78.16132347098284,9560.3,10000.0,5106.145847323327,0.013804482613730684,1.0158112472607908,134.6999999999989,9520.312503447283,59.97146821952467,9310.9,10000.0,4898.9921865100005,0.03852856572952312,1.0390835381105383,367.0,8930.46222327077,57.513526886768,8644.0,10370.0,6369.926608003819,0.04019936698878035,1.1077142204602397,382.2999999999993,8486.49634720557,55.04715724399988,6760.2,10370.0,8238.827224057628,0.390377939254241,1.1656636137311678,2777.5,8539.229391567986,52.93590332061759,3913.1,10516.6,8283.897228969448,0.11054480954679646,1.1584651900519496,984.6999999999989,8648.313702144223,52.22257777890586,3913.1,13875.7,6928.981537668513,0.19623681919318936,1.1438530493577406,1622.7999999999993,441.1602595242658,2,10,0
2020-06-11,9892.2,9990.0,9090.5,9265.8,12247.96471877,-626.4000000000015,899.5,9640.921425305065,17.153298329533044,9090.5,10000.0,7998.400806969995,-0.052663865288470446,0.9610907081640077,-515.1000000000004,9499.188994707301,39.775477134884824,9090.5,10000.0,5882.063362595001,-0.04121439140737382,0.9754306399380683,-398.3000000000011,8941.350060422457,50.555377610239454,8644.0,10370.0,6341.220864501438,0.023020105329402796,1.0362864598058485,208.5,8496.314159404134,52.507288034847875,6760.2,10370.0,8357.357290478356,0.3172687337399238,1.0905670183751577,2231.699999999999,8543.290972404073,52.00107450156119,3913.1,10516.6,8309.700437593545,0.06432493280341833,1.0845703406251435,560.0,8650.466682681064,51.87831148608139,3913.1,13875.7,6950.318678553525,0.0830226170299806,1.0711329619419125,710.2999999999993,473.8988124153897,3,11,1
2020-06-12,9265.8,9545.0,9234.0,9460.0,4753.441604,194.20000000000073,311.0,9603.597430426424,39.2113688358655,9090.5,10000.0,7614.3433660766605,-0.032521988136633206,0.9850475375017831,-318.0,9495.936466595722,46.19356276792408,9090.5,10000.0,5623.952545258751,-0.03384602814714954,0.9962155952999331,-331.39999999999964,8958.18972539364,52.42830317499125,8644.0,10370.0,6284.326252097629,0.03173737594066961,1.0560169286417194,291.0,8508.453947141432,53.18907925682344,6760.2,10370.0,8356.743542701082,0.30320980851356927,1.1118353650110848,2201.0,8548.411404896708,52.26416886399565,3913.1,10516.6,8316.463973997712,0.0962523466289662,1.10663836260631,830.6000000000004,8653.284621778736,51.976690083723334,3913.1,13875.7,6958.793731759626,0.10644568942326815,1.0932264930002313,910.1000000000004,462.26318295714765,4,12,0
